tau1,tau2,tau3,tau4,p2,p3,p4,g1,g2,g3,g4,stabf
4.39943779,0.78227899,1.18440483,7.4651077,-1.52193757,-1.657365457,-1.984691769,0.949062085,0.865784989,0.317220015,0.124380319,1
1.03207232,3.324445022,3.588579658,8.292510442,-1.003912873,-1.062793247,-0.726827075,0.396466194,0.065600446,0.350007541,0.540456867,1
7.608362052,3.685544768,0.597698013,0.524040271,-0.991891624,-1.190403074,-1.665728549,0.408089892,0.761972563,0.213932621,0.509282521,1
2.541550431,0.52142109,9.437521924,8.56584209,-1.698017403,-1.9948632,-1.49660495,0.539580063,0.419228336,0.125593315,0.578337382,1
7.17999355,0.53697829,3.455731679,3.160950838,-1.800349495,-1.847197007,-1.957400204,0.23538094,0.358120414,0.49784169,0.103943058,1
7.529043779,8.160571703,3.204688366,1.490524335,-1.939113517,-1.796477976,-1.352207725,0.168958324,0.663194028,0.302199776,0.257267846,1
6.154270275,6.246108824,1.366433829,3.897658742,-1.096094137,-0.649055117,-0.71484408,0.315571853,0.200916275,0.597939986,0.69555235,1
4.971546292,5.673900574,0.722049588,0.885486342,-0.68745671,-1.387310184,-1.587766085,0.82683367,0.543405736,0.372777127,0.16067829,1
9.626383296,8.435752058,2.709864876,4.337140657,-0.977268491,-1.726212035,-0.546029765,0.179490557,0.23000107,0.256435912,0.178253413,1
0.631811422,3.711468211,3.457477024,2.715391851,-0.825606428,-1.179467475,-1.890129126,0.961150963,0.635932495,0.456391279,0.664558585,1
7.93831994,9.022639022,1.17924719,6.700451373,-0.588967816,-0.824390595,-1.097423773,0.608564716,0.168825924,0.931319162,0.121936357,1
1.458602807,7.851449498,9.677569487,2.28066605,-1.218409264,-0.594269029,-0.711181451,0.176128075,0.598718104,0.389448798,0.291103239,1
4.775294413,7.598342061,2.865240753,4.875946307,-0.515466443,-0.802687977,-1.398505898,0.623508241,0.126749991,0.117955546,0.551812191,1
1.948164225,0.811878112,1.376098094,5.695277346,-0.53693154,-0.825068943,-0.743395771,0.784358401,0.717423313,0.650328538,0.848167092,1
4.532138441,4.463585329,0.758531302,3.585836506,-0.883734643,-1.222304552,-1.950066808,0.947164435,0.12432994,0.599706352,0.456943805,1
1.793964696,6.330954287,2.843552563,9.483810415,-1.28625559,-1.005624882,-1.441866671,0.289814136,0.101944002,0.656434315,0.561952825,1
7.760198175,8.760377454,6.586574532,5.975375606,-1.124361645,-1.51127734,-1.016216041,0.159871513,0.170218613,0.092104682,0.584384966,1
2.333980228,0.79208418,8.55389666,3.070197422,-0.920606683,-1.131575606,-1.015386782,0.268006702,0.783078011,0.25047569,0.802065226,1
6.176706581,6.380292434,1.792532174,2.631186505,-0.826019153,-1.369338537,-0.952774985,0.138104257,0.661511781,0.510533179,0.33024189,1
1.685443331,7.659544203,5.048564086,1.744921049,-1.93227415,-1.742865013,-1.309889712,0.77214774,0.277497229,0.758171537,0.38586064,1
9.360493805,0.844336886,9.622868966,3.971907561,-1.724449977,-1.26254231,-0.83806604,0.903620304,0.838155431,0.064414913,0.420920727,1
0.793766737,0.83742609,1.163347821,2.805183026,-1.24306137,-1.949537564,-1.915734943,0.821520875,0.945080813,0.410714702,0.359613767,1
5.47484256,9.971797507,4.511831175,2.582981735,-1.247230014,-1.902530206,-0.519422509,0.403104313,0.510059842,0.158286281,0.109199436,1
8.830019899,2.511681865,1.743359751,2.932554233,-1.16593475,-1.575798884,-1.247959854,0.936794487,0.485112257,0.548842861,0.540960409,1
1.860706083,5.072774767,1.737566393,6.156433787,-0.528903974,-0.583132532,-1.025693542,0.451668978,0.376825543,0.111725622,0.15211468,1
6.423342358,0.635829648,0.87257638,7.192618373,-1.848165968,-1.624345208,-1.544019077,0.342565101,0.124194764,0.632520455,0.902424384,1
8.267677682,8.291084109,0.679787519,2.889822251,-1.703000262,-0.849143304,-0.594327848,0.910010931,0.177978161,0.594792937,0.075102232,1
2.152594309,4.594512846,6.395556448,8.672534412,-0.734270106,-1.386176686,-0.820560286,0.797810484,0.51209449,0.362869233,0.167188274,1
3.93569826,1.328335932,6.921174044,1.549443568,-1.219015388,-0.841524998,-0.911271972,0.743828246,0.614954738,0.180949089,0.652546407,1
2.355323754,1.012924381,2.098391837,8.956791414,-0.555051495,-1.626364921,-1.523448377,0.853117453,0.508205519,0.685202692,0.937586286,1
3.146477932,3.938648602,2.253645791,9.847228739,-1.114634495,-1.962539102,-1.214076257,0.713603583,0.320708561,0.651717337,0.549365208,1
0.650625032,4.022600091,6.016419821,3.075115482,-1.248486368,-1.695775448,-1.452204526,0.896120953,0.731452168,0.466994119,0.49014011,1
7.282045349,6.037419086,9.811204336,0.891797325,-1.779987572,-1.45353355,-1.788257486,0.507725361,0.147889521,0.342698574,0.157767633,1
7.441197303,7.051271106,9.253098918,3.344434692,-0.89329716,-0.684668851,-0.613403038,0.683464834,0.096787616,0.140462681,0.271236965,1
9.120848151,8.856463784,1.407175263,1.424360687,-0.953817983,-1.968282993,-0.854276169,0.464992151,0.41114492,0.210089693,0.765463991,1
9.942614722,2.332072728,2.271742627,4.90565272,-0.913925869,-0.666917231,-0.599771987,0.839578445,0.446149679,0.103366668,0.315859934,1
0.898324667,9.130701589,0.848831241,3.928700886,-0.858597644,-1.231988454,-0.63815844,0.991451148,0.067858468,0.404250985,0.109558808,1
4.528011368,6.351021095,2.926520326,0.522106886,-0.850883188,-0.857170755,-1.324767761,0.45117977,0.150421544,0.589915349,0.99163218,1
6.577881249,7.791774804,0.508035292,4.533817933,-1.617029975,-0.901507251,-1.48219486,0.107720503,0.790400364,0.639180452,0.510121598,1
0.816375125,5.1083988,9.861824927,1.652497967,-0.504819356,-1.977162698,-1.88758107,0.219815886,0.728437216,0.538767118,0.286402277,1
1.434138717,1.169947093,8.702139955,7.244672906,-1.158627558,-1.73073761,-1.2967986,0.307363478,0.129729664,0.46065012,0.460079641,1
0.963612217,3.221518311,2.594400358,8.934020331,-1.359998408,-1.071305512,-1.266210186,0.45842062,0.089096836,0.076380054,0.928861662,1
0.635064059,0.853877717,6.717768542,2.190809423,-1.835854345,-0.784403909,-0.543410163,0.576265901,0.550094068,0.133647475,0.614509377,1
8.850550397,9.056290065,6.871649371,1.597496445,-1.144597257,-0.920970682,-0.590789297,0.119386751,0.363353683,0.604469005,0.924270727,1
0.521153721,4.363636148,1.134858051,0.831704167,-0.731272191,-1.833906787,-0.683301215,0.386319794,0.336057622,0.883859666,0.871166423,1
3.551684543,2.013848888,3.556516937,3.294115562,-1.17597383,-1.319801604,-1.003964521,0.543752441,0.829253696,0.277822593,0.166890304,1
4.42918725,9.566836675,2.799944428,3.086604883,-0.877831234,-1.399886652,-1.298936913,0.614719502,0.15021951,0.980351796,0.305348296,1
8.377207353,1.945545268,2.363540532,6.823634845,-0.727911871,-1.959074036,-1.440939051,0.520703264,0.254594539,0.954829673,0.347878462,1
5.702699987,3.12549438,1.28562591,6.513623542,-1.703396412,-1.850647634,-1.900991565,0.345802299,0.34379206,0.937869204,0.214976304,1
6.32420632,0.796598101,7.100992195,7.726345911,-0.618560511,-1.45332731,-1.121311903,0.309886957,0.704148586,0.326644528,0.105434631,1
3.796574966,5.140595658,2.009084737,9.303572596,-1.78654318,-0.700047176,-0.513458619,0.50396366,0.787857598,0.269361512,0.127773708,1
2.885478687,6.023106351,9.858465575,3.61086445,-0.5706416,-0.687318897,-1.306390379,0.502876529,0.486401168,0.177217045,0.488037755,1
0.541422409,0.501581642,4.447929672,6.571431618,-1.656807175,-1.729838397,-0.909876934,0.304495911,0.63627396,0.096227788,0.772485233,1
1.653172243,8.98034293,3.319568463,3.713463325,-1.005736839,-1.639838683,-0.55909135,0.060490637,0.185636892,0.394929361,0.344489708,1
9.600989534,1.81595235,1.233209544,2.156725484,-0.594903511,-0.895641683,-1.804010187,0.589819092,0.188858296,0.695153984,0.621392378,1
8.910434938,2.898426372,2.244536613,6.775297444,-0.968850945,-0.62334708,-0.9020733,0.428115967,0.610237485,0.434926974,0.053173339,1
0.506735963,6.390238857,0.757583215,4.366578321,-1.645011979,-0.572939695,-1.998910674,0.329633517,0.318989836,0.57265021,0.408987975,1
7.918457266,1.499428728,4.443304098,8.155381764,-0.922313011,-1.422760817,-1.791834496,0.186598702,0.90627519,0.977370371,0.104093652,1
8.717796753,2.063949956,5.60520227,1.906482672,-1.081858786,-1.881534433,-1.725531316,0.241478773,0.941283192,0.251092136,0.577665239,1
7.925704988,0.541210389,3.451369112,0.631615128,-1.064897153,-1.220656791,-1.080310565,0.566347173,0.719168799,0.55870345,0.468872967,1
9.210913343,7.985822042,1.910470658,0.508066914,-1.75551917,-1.831452935,-1.775243359,0.231480707,0.976338791,0.575755014,0.785628555,1
0.775555094,7.970104108,0.803777025,2.29777298,-0.500780542,-1.647113693,-1.560589908,0.357513758,0.813041233,0.276628038,0.068065416,1
2.441702757,5.724133452,2.483346839,9.316191677,-0.779346236,-1.499816894,-1.927211503,0.746577604,0.455946767,0.793879251,0.137295857,1
4.298439815,1.667704283,7.551380018,6.777023877,-1.983326998,-1.947478684,-1.146550163,0.552661911,0.596688152,0.598750493,0.058994845,1
9.224080431,5.856430953,1.255354981,0.526061058,-1.056424098,-1.066813797,-1.995312093,0.186694235,0.349189082,0.752824179,0.800346786,1
5.707979304,1.904398684,3.342009013,7.892175038,-1.930274341,-1.275677166,-1.485707819,0.221828697,0.696316687,0.672746331,0.360273568,1
8.273747615,5.447603461,1.297943133,2.481267554,-0.51861899,-1.347439846,-1.377576595,0.108309469,0.701043934,0.120755222,0.588989141,1
8.26152983,2.530636309,0.735837075,2.427031448,-1.201374983,-1.422951766,-0.630469969,0.140363657,0.677640188,0.429257166,0.877190543,1
0.989826432,2.097107558,5.339491026,5.312711778,-0.601865589,-1.019906802,-0.782380258,0.127027809,0.689044765,0.111294882,0.742446723,1
7.215296508,0.98019643,2.553721349,5.608694355,-1.537505331,-1.147190041,-1.394853019,0.905340671,0.732751813,0.19501327,0.282258914,1
4.795141249,1.23613158,8.59491251,3.768966245,-0.798047234,-0.695175568,-0.921191467,0.358547034,0.103041616,0.448183601,0.367371906,1
4.36263215,2.802904548,8.14234423,6.040486572,-1.903251191,-1.228139953,-0.528902007,0.590844348,0.288989622,0.248165894,0.257004571,1
8.14948116,1.411239945,3.487199562,1.392099615,-0.935821749,-0.603894758,-1.454417934,0.781848046,0.611549909,0.134843913,0.404945328,1
6.188300195,2.834454116,9.43324703,9.638235883,-1.999370708,-1.750191416,-1.218030598,0.245052306,0.656715883,0.118661384,0.192588142,1
1.06392071,0.509792051,2.548336151,3.983092446,-1.870347445,-0.677016772,-1.221392316,0.707422496,0.880852126,0.69781504,0.815435608,1
1.394971037,1.077097985,5.739209903,5.927776674,-1.834902682,-1.516846609,-1.098084956,0.373497548,0.548593879,0.321329611,0.611874494,1
2.787813758,1.812619196,4.005327676,7.750596262,-1.773212379,-0.594733208,-1.359678522,0.238266747,0.837112109,0.622683102,0.161626698,1
2.516364031,7.026188426,1.635935719,9.783696032,-1.219695682,-1.944712279,-1.119678305,0.174098288,0.250138809,0.652259009,0.729658571,1
4.718992738,9.833591671,1.357872322,7.275773888,-1.814411457,-1.038376551,-1.633880644,0.300940373,0.7772492,0.729083654,0.24062904,1
5.913425403,7.091301389,1.562234842,2.204494731,-0.932599342,-1.634447965,-1.999075617,0.394789092,0.400869338,0.729900466,0.865019314,1
2.049701077,8.864202515,3.073762384,2.050589477,-1.197609794,-0.733981183,-0.70796644,0.976415304,0.524839199,0.329159567,0.758917708,1
2.259629973,7.191052101,8.328444024,4.641095289,-0.764197863,-1.020108452,-1.914103863,0.22119366,0.191995861,0.326806233,0.117903933,1
1.384852872,5.979690892,6.251109515,1.509510746,-0.944487888,-1.572707799,-0.61625279,0.573246023,0.200741371,0.915315377,0.938389821,1
1.148316553,4.919638297,9.055150035,0.648380397,-0.874471932,-1.488941197,-1.723243702,0.64850277,0.375239157,0.498850664,0.574548423,1
5.195595994,1.729214701,4.27448132,3.035330275,-0.784366491,-0.683772761,-1.390576558,0.359733296,0.485269338,0.664477628,0.274773724,1
1.486245277,4.511474696,9.580232968,0.502878675,-1.264920918,-0.678979083,-0.664165512,0.483349379,0.260099215,0.573427725,0.28042531,1
2.15192805,9.96991028,0.651846473,1.393953184,-0.999086579,-0.713355866,-1.27010042,0.263120481,0.378044226,0.788731638,0.499827511,1
1.441397897,9.235621328,4.29328494,1.334532036,-0.504773133,-1.169107079,-1.909124967,0.461758834,0.765862289,0.815241633,0.878757452,1
1.789427875,8.939227464,2.167451874,1.286825528,-1.872958819,-1.780891091,-1.052402531,0.113516843,0.618506898,0.892754521,0.955781822,1
5.568299063,3.940138826,6.028444085,6.581143782,-1.528250617,-1.471949794,-1.009512342,0.683201048,0.074657701,0.226731582,0.108072541,1
1.626513358,3.588979116,8.106344358,4.333076625,-1.862678319,-0.795873239,-1.876791234,0.695531237,0.144298904,0.26391219,0.730635349,1
1.353444,3.936283398,5.510944125,5.053618227,-0.606504407,-0.504864633,-1.655809526,0.240518267,0.138839559,0.578129272,0.064368812,1
5.504121135,6.408893059,1.519176328,7.970349761,-0.537523961,-1.550381347,-1.712152587,0.518974363,0.378594012,0.263348203,0.055634391,1
1.038814786,4.383042746,3.437983336,8.628799547,-1.732904294,-1.075141163,-1.311252916,0.213706917,0.391864028,0.437470465,0.083568997,1
2.184442797,2.121143925,3.118572082,8.691885,-1.463709472,-1.263675563,-1.781941561,0.567365128,0.220660579,0.587197362,0.105935124,1
1.996587208,2.495955067,1.234939815,5.515025875,-1.042081403,-0.965571664,-1.775653155,0.316325286,0.369282917,0.187569524,0.470750831,1
6.257835448,1.522344698,5.133111121,6.289002882,-1.790916576,-1.84355212,-1.888861719,0.194277969,0.985257654,0.076929735,0.74293292,1
5.270968097,3.969322704,0.901757632,1.158987262,-1.240963865,-0.524165331,-0.569908059,0.334467273,0.817949634,0.98955193,0.816947696,1
8.755678736,3.396165364,5.184496024,8.011925313,-1.368801654,-1.04328692,-1.77918916,0.110931842,0.715144151,0.448684951,0.096301625,1
3.393793305,0.9524718,9.867503691,1.211560628,-1.703274432,-0.961778811,-1.132849982,0.950537321,0.305223214,0.358088756,0.121361414,1
5.889762594,0.626590167,2.34347061,2.41964355,-1.554302221,-1.380189628,-1.995693788,0.541268023,0.844057054,0.976987418,0.263683906,1
8.173471762,3.68756025,1.391473514,5.714992115,-1.4186457,-1.475534947,-1.062881886,0.355016101,0.092993198,0.956552242,0.529603177,1
1.176245212,1.382100586,1.93382214,3.787282209,-1.26034097,-1.191410597,-0.583702672,0.603840417,0.694651136,0.459721483,0.24110815,1
3.898100067,4.177864824,1.803474726,1.02398977,-1.756728131,-1.601476085,-1.091495804,0.31397267,0.70906313,0.791794845,0.572438584,1
3.081893628,3.628503303,5.721738125,0.663241267,-1.660341365,-1.346887852,-0.823705345,0.682556955,0.08181651,0.177620732,0.219410006,1
0.794922636,9.406775856,4.593277605,2.860782938,-1.039903913,-0.694407904,-1.244884934,0.694118337,0.859303558,0.15249222,0.629931103,1
3.964476587,2.057420848,8.602909153,1.51394037,-0.771418535,-1.239425118,-1.0132401,0.422963545,0.073583827,0.180329641,0.756772428,1
9.949714437,5.912217627,1.669244635,6.660034289,-1.966333214,-1.905484145,-0.610520485,0.821305894,0.052408193,0.935193518,0.162931517,1
6.158996106,0.721618272,2.00290259,2.835577444,-1.798055833,-0.847227325,-1.214239951,0.572156256,0.068402616,0.332282108,0.910305263,1
2.600232689,1.437809364,8.829677051,7.965738174,-0.539484232,-1.671899424,-0.830426993,0.651376555,0.691598731,0.353136205,0.75234754,1
9.776117174,3.708648446,1.39568382,1.809994068,-1.305667803,-1.970734577,-0.529563395,0.259582549,0.062861715,0.92244266,0.983315223,1
7.094192829,7.053397497,0.615295525,3.405844559,-0.738745952,-1.499209198,-0.866909713,0.242059023,0.135393731,0.655184377,0.295761661,1
5.576898888,1.380333059,0.75292396,9.066376722,-1.078019099,-1.237500492,-1.004655385,0.160205056,0.44151579,0.149391195,0.435525181,1
1.774538431,8.809008368,6.573042773,1.007174131,-1.80786982,-1.381459805,-1.207172132,0.522203803,0.96097955,0.118504276,0.700140037,1
9.554556926,4.413812274,1.931994024,7.106462376,-0.596985688,-1.654578962,-0.571515977,0.300468421,0.694914497,0.818693451,0.376034543,1
0.502320629,5.578736948,4.158962783,3.134468769,-1.925957486,-1.717840949,-1.837113012,0.697492552,0.258903381,0.474774785,0.16751,1
4.170881711,6.477356414,2.309116386,3.833450708,-0.979571779,-0.604893986,-1.891647116,0.07286339,0.193968699,0.459594885,0.379740001,1
3.415745858,1.360804193,8.259490503,0.605361637,-0.953680716,-0.741343891,-1.711760172,0.574909625,0.247802859,0.200081014,0.294589421,1
4.666334433,3.116627428,2.892040081,9.839248248,-0.893088417,-1.398906848,-1.000243735,0.480705282,0.504354219,0.516255114,0.23153742,1
0.684943691,5.955097271,8.338871901,3.101053792,-1.75368678,-0.578777239,-1.252423313,0.470143752,0.10088392,0.675898311,0.077727018,1
5.50727268,1.006479172,7.053765473,1.85891299,-0.65018629,-1.011514251,-1.274003718,0.445250148,0.101463869,0.131439673,0.848577011,1
0.984691742,4.277590389,7.710271775,6.862639496,-0.649477445,-1.932339566,-1.562256227,0.519622176,0.964450817,0.257127916,0.205889642,1
1.966713515,4.751618584,3.249798853,8.313681835,-1.695274422,-0.684356482,-0.924142716,0.983044227,0.528520426,0.157574302,0.426769298,1
1.23439559,3.526851396,0.574866227,4.892323029,-0.638556631,-1.572234103,-1.3860543,0.3943893,0.410696025,0.267099139,0.403303727,1
7.122618149,2.553926946,1.273757613,1.852637858,-1.497644831,-1.999298915,-1.791973097,0.852246372,0.753728265,0.963182127,0.896650862,1
8.525355923,2.376598808,1.961605298,1.293982754,-1.371641705,-0.630109051,-1.257051774,0.983792189,0.802656864,0.205763896,0.964611116,1
2.904001538,8.041283969,1.353475033,7.58178109,-0.794559313,-0.753817703,-0.772764142,0.351677045,0.379086243,0.340420221,0.53140067,1
5.297086125,1.452846863,3.880509715,2.152316844,-0.813774495,-0.685565341,-1.083728088,0.36252066,0.873951288,0.671849115,0.100568792,1
9.834169179,6.067889572,1.228297788,1.290410244,-0.82392718,-0.624619928,-1.774234399,0.583603739,0.686557406,0.36790639,0.813166988,1
1.671940021,8.396316738,3.992450593,2.173383159,-1.820416609,-0.767622056,-0.791709352,0.295975087,0.357926947,0.372405937,0.7548514,1
6.827388472,3.38760758,1.922070337,9.952765979,-0.855167228,-0.684225415,-1.878037295,0.205928255,0.059504673,0.860206046,0.630094323,1
8.712110006,9.823411751,9.505174072,6.163805937,-1.232254443,-1.744862803,-0.81647094,0.263809975,0.072617586,0.083005536,0.210368265,1
1.147519263,5.090391723,7.423142817,0.637103357,-1.559872174,-1.667166822,-1.219882088,0.897980035,0.408026949,0.594644838,0.294982744,1
1.011162104,1.384011841,9.196026197,5.342920341,-1.16524535,-1.304872271,-0.532797403,0.601910978,0.119015675,0.473368433,0.286091103,1
8.497975587,5.949118027,5.141421604,7.176192925,-1.166540297,-0.69140053,-0.799889458,0.102020739,0.236857448,0.441420467,0.307570532,1
7.06420412,2.055588297,7.512871068,2.034301964,-1.560134615,-0.643763699,-1.727275648,0.097531247,0.14485458,0.577197856,0.434691269,1
7.644975719,1.846912458,1.09670371,1.12379353,-1.4762803,-1.291445275,-1.243057673,0.062228156,0.483122993,0.776453718,0.363155214,1
7.874359726,2.000619912,2.389887771,7.395771081,-1.314494682,-0.796998863,-0.804411305,0.156134741,0.640224473,0.453881027,0.053465606,1
4.642425743,2.088890807,5.162386344,9.466291485,-0.712745987,-1.554873874,-0.785203468,0.468817939,0.19517418,0.48669986,0.14339599,1
8.816300405,0.657628478,6.017655741,7.201482492,-0.566423791,-1.720474404,-1.406884531,0.120743114,0.426882804,0.286133832,0.663353193,1
0.97939367,0.747598693,8.699922366,9.111883909,-1.774388454,-0.549085389,-1.540961317,0.273091356,0.120542286,0.782444554,0.205144093,1
8.834626638,9.043031039,7.1362025,2.673466444,-1.804686597,-1.321664024,-1.872786552,0.152561432,0.117222045,0.442561467,0.405283524,1
1.186746371,5.054473818,7.883849829,0.909900587,-1.766098035,-1.009985885,-0.557984508,0.972811061,0.485675263,0.558110457,0.652926305,1
2.543791314,8.971470869,1.772349852,0.953119301,-1.581745933,-1.085676982,-1.036557146,0.765760308,0.421071719,0.163298154,0.280840028,1
6.948736012,6.421604925,1.408525337,8.048218993,-1.626987035,-1.731944968,-1.895583257,0.568478581,0.199104449,0.226273206,0.204855903,1
6.430409222,2.90475922,7.598398164,1.105287396,-1.392360387,-1.090358327,-0.750729569,0.664780788,0.896730468,0.30543667,0.826643857,1
4.018764653,3.999027829,2.027220839,0.558566649,-1.648371076,-1.074372727,-1.684582121,0.614539602,0.311397217,0.777014047,0.195940216,1
9.537977332,2.313058565,9.647605725,1.72552977,-1.498611678,-1.493504927,-1.781583882,0.665575911,0.503570645,0.372296614,0.844718387,1
0.69953386,8.884161027,5.755832289,2.172212169,-0.521008864,-1.109943087,-0.838233852,0.348320882,0.963648952,0.163579565,0.307815758,1
4.339074432,1.972034099,5.942905653,9.541861537,-0.591686081,-0.503877252,-1.825591051,0.639229781,0.307712052,0.508856189,0.173106623,1
3.089995081,4.809411549,7.593874447,1.451409961,-1.371364561,-1.01212935,-1.682000674,0.803094183,0.051173358,0.864056021,0.935958565,1
7.088825425,5.310499251,6.57104861,1.776085093,-1.516731109,-1.027717029,-1.928615528,0.151966925,0.389652188,0.172116762,0.407580978,1
1.826312994,4.695405428,2.573292002,8.883079755,-0.954853233,-1.440372857,-1.50094974,0.467741975,0.246539653,0.183752554,0.625162635,1
7.391982816,5.903743146,6.536857544,1.354496337,-0.82037735,-0.54343136,-1.871180951,0.205302039,0.250800481,0.269521402,0.095211256,1
6.473390546,1.787404942,2.956610764,3.208012153,-1.66349874,-1.155728032,-1.661280962,0.176612185,0.202104951,0.432520666,0.317911828,1
1.174985433,7.875744554,5.034468611,8.677387226,-1.728260117,-0.756826771,-1.36257326,0.45897511,0.603315059,0.259031396,0.193618543,1
8.590013977,3.827845027,9.006372745,2.760346612,-1.774538244,-1.483443066,-0.678638529,0.283074945,0.258806533,0.446012475,0.430133376,1
2.258282231,2.050143089,7.590501522,1.100653014,-1.786324903,-1.637466758,-1.388235626,0.4005425,0.893055816,0.920676474,0.446753593,1
4.405311122,9.795322901,1.134001768,5.270373493,-1.981391616,-0.894955966,-1.083393183,0.151689765,0.397346256,0.941341053,0.860491325,1
1.500072123,2.318359889,5.466606743,9.164578496,-0.967191607,-0.834242565,-0.690841603,0.190648648,0.992743394,0.344543851,0.635478957,1
8.666880615,1.037333627,2.19635261,3.154922345,-1.052987985,-1.659248136,-1.983474977,0.358247035,0.713290854,0.540601266,0.598990196,1
2.428594232,7.464269878,7.738266139,3.31700285,-0.593568726,-1.08016262,-1.114431963,0.338229068,0.243117466,0.452905105,0.338248404,1
8.854875901,9.267929651,1.013683484,1.299954581,-1.677666604,-1.200156029,-0.569168718,0.605385057,0.547888854,0.798999129,0.468202948,1
3.119760919,1.894266359,2.687849943,8.085994513,-1.744893365,-1.979437688,-1.205108296,0.429409736,0.381692118,0.374331109,0.46774011,1
2.512281417,3.605007194,7.991451561,7.983085783,-0.936617481,-0.710892287,-1.589381103,0.185527732,0.494346629,0.578828497,0.142733008,1
4.429469199,2.657027608,1.795996577,7.340920049,-0.740216587,-0.840018399,-0.994048497,0.14007224,0.119344353,0.657044448,0.719596562,1
1.391291387,0.894218576,5.598584344,6.900038456,-1.379557207,-1.846105876,-1.955525757,0.741783187,0.514506735,0.325597139,0.612593844,1
5.883042254,6.777216015,0.780419169,4.439806472,-1.669397863,-0.849441137,-1.879695202,0.436195269,0.194176978,0.827803218,0.26441004,1
1.408238175,0.638264164,1.664001577,8.593799724,-1.309486834,-0.967837251,-1.231178502,0.838925811,0.70513656,0.943671468,0.973803748,1
1.881231394,1.416501006,1.667613353,6.946299781,-1.833482021,-1.405642878,-1.526142672,0.268478062,0.150083781,0.698292128,0.145273377,1
2.752394968,2.703242857,6.563409768,2.448168315,-0.669741664,-1.435173542,-1.921470161,0.354173791,0.20681294,0.319573204,0.384441034,1
5.084696598,2.29316187,5.46834501,4.623506231,-0.682534297,-1.421963498,-1.438815987,0.370464054,0.181256369,0.092207467,0.584534814,1
8.335917514,3.745392642,0.787678127,1.672867709,-1.103655183,-0.527325699,-1.249158758,0.332907831,0.881386581,0.509559427,0.246932733,1
8.029667223,1.302540274,3.574406782,1.487478487,-0.935321152,-1.008324174,-1.838979223,0.620431782,0.165061326,0.342532236,0.482158791,1
1.941528964,4.818367344,7.587961346,3.000405284,-1.712744898,-1.922138856,-1.335212672,0.971270344,0.174897596,0.267608128,0.241552318,1
1.286425796,1.508964951,5.395514681,6.442322359,-0.953003077,-1.631065928,-0.821362147,0.856292724,0.791178771,0.807170791,0.142672664,1
1.374153464,1.303503678,0.680984847,6.445865686,-0.541443111,-1.64318167,-0.978371963,0.45990742,0.163271274,0.291070524,0.834557489,1
0.688998267,7.19218711,2.215615954,8.723606011,-1.696613893,-1.527385117,-1.709937413,0.734323906,0.286856397,0.202577364,0.738313492,1
3.4058258,7.240437288,2.667256389,3.636545168,-1.583877082,-1.474845963,-1.467012356,0.354614541,0.111609131,0.178119429,0.416958354,1
9.808177842,6.163462123,1.006510714,5.686847127,-1.084414357,-1.165219222,-0.804871148,0.246100457,0.071809937,0.609435022,0.177833242,1
1.936810807,5.844400681,9.554915201,9.673674475,-0.707851607,-1.933045763,-0.872335822,0.391874817,0.509969807,0.325347288,0.298183815,1
8.488437196,2.205667054,4.581442342,5.938536881,-1.307203168,-1.938797691,-1.559819109,0.118186547,0.265444752,0.216741854,0.429184019,1
2.164263924,5.494188146,1.795283909,4.955509602,-1.598109592,-1.664902063,-1.100179588,0.208518942,0.282616983,0.417601485,0.398879253,1
9.89346118,3.548191399,1.701481544,3.1339786,-0.941706043,-0.797921446,-0.707415313,0.269330607,0.193308849,0.565201469,0.10739862,1
5.827276275,0.579383175,1.323585542,3.964630103,-0.521200921,-1.783104212,-0.824891216,0.058345944,0.313507525,0.646053498,0.59358072,1
4.587664312,6.167593626,1.385391795,6.797518375,-1.670816357,-0.97646115,-0.536874033,0.516567122,0.25031191,0.1474778,0.474160132,1
1.613738181,1.596107525,9.711990859,8.780145365,-0.694861367,-1.41885828,-0.625086509,0.438642422,0.842989669,0.309348176,0.654976539,1
9.715389266,1.71224593,6.155182601,1.193413142,-0.827878918,-0.56981423,-0.518169349,0.809703467,0.26175034,0.650606809,0.98966585,1
5.577980769,3.319029884,2.377799327,1.175918962,-1.167993105,-1.51492563,-1.611633025,0.181365285,0.364021672,0.19608496,0.453097571,1
9.991797997,2.441195663,0.69637897,4.224904682,-0.714163664,-1.299184373,-1.119241617,0.501716303,0.1236424,0.076703907,0.943842463,1
6.823318705,2.461576659,3.806757792,1.603900683,-0.873550394,-0.768100879,-1.431846883,0.413074766,0.184980349,0.226854306,0.288824139,1
7.955181589,3.490419448,9.127400374,4.328287235,-0.598917708,-1.638212968,-1.881070704,0.090378196,0.15075475,0.082595151,0.693101485,1
2.186873741,1.258422175,2.155231103,8.116671884,-0.548619175,-1.765319714,-1.987839463,0.585905951,0.711792542,0.296186511,0.492671678,1
4.098593509,8.548388764,2.6277162,6.334677912,-0.707426292,-1.634601938,-1.160127129,0.636242464,0.40056076,0.757776754,0.13676378,1
2.666644539,8.797936643,5.659078553,1.446860871,-1.819292456,-0.819920595,-1.146788459,0.642153731,0.761449912,0.28277434,0.2578319,1
1.104890276,1.322170219,8.484077029,1.315487623,-1.588649143,-1.442068329,-1.860746985,0.233475816,0.768377007,0.47913942,0.462267047,1
